DonorID,FirstName,LastName,Email,Phone,City,State,ZipCode,LastDonationDate,TotalGifts,TotalAmountDonated,EventParticipation,EngagementScore,Year,Month,Segment
D04801,Angela,Lowe,danielsmith@hartman.info,+1-190-174-9938x37978,Joshuaport,CO,24023,2022-06-14,28,20864.67,No,62,2022,6,High Value
D04802,Stacy,Phelps,elizabeth95@hotmail.com,(708)470-7977x004,Gonzalezville,IN,2346,2022-05-05,11,9032.49,No,75,2022,5,Medium Value
D04803,David,Turner,mackmichael@hotmail.com,(527)695-9534,Chapmanside,NM,87040,2023-04-12,23,15312.98,Yes,8,2023,4,High Value
D04804,Lonnie,Collins,jeremy06@davis.com,+1-107-443-0320x8140,Mayerfort,NY,68063,2023-11-30,25,3839.12,No,51,2023,11,Low Value
D04805,Nichole,Hays,paigedavenport@yahoo.com,841-864-2235,Wrightview,CA,3377,2023-04-07,2,1672.89,No,57,2023,4,Low Value
D04806,Jessica,Smith,jessicamcdonald@meadows.info,001-605-396-2489,Gregoryton,NE,85196,2024-05-24,8,5414.14,No,4,2024,5,Low Value
D04807,Kathy,Washington,lhampton@yahoo.com,548.294.8712x6342,Scottview,MA,26848,2022-05-09,9,3213.79,Yes,36,2022,5,Low Value
D04808,Nicole,Watts,james15@gmail.com,001-672-437-1408x28663,Lake Ericmouth,MN,26635,2022-12-10,27,7823.9,Yes,19,2022,12,Medium Value
D04809,Robert,Wilson,amberanderson@hotmail.com,+1-189-290-1544x01401,Stoneland,CO,33401,2024-09-02,3,12869.29,Yes,24,2024,9,Medium Value
D04810,Robert,Smith,mnguyen@quinn.com,250-300-6464x17313,New Emily,KY,67951,2022-10-17,2,14727.21,Yes,41,2022,10,Medium Value
D04811,Scott,Munoz,lisa19@hotmail.com,809-945-6726x81110,West Ashleyfort,WI,83844,2025-01-03,7,19750.91,Yes,49,2025,1,High Value
D04812,Sarah,Martinez,leslie96@gmail.com,145-174-9064x6351,Braunberg,IN,30485,2024-04-26,5,16412.87,Yes,82,2024,4,High Value
D04813,Patricia,Davis,angelasmith@hotmail.com,401-908-4853,Nicholaschester,KY,32660,2024-04-12,21,15226.78,Yes,97,2024,4,High Value
D04814,Sarah,Harris,qgriffin@anthony.com,+1-313-895-5717x943,Kennedymouth,NV,97248,2023-12-25,26,10306.32,Yes,46,2023,12,Medium Value
D04815,Joshua,Wells,adam70@yahoo.com,(553)232-7337x91802,East Carol,OK,25141,2022-07-04,5,11855.73,No,36,2022,7,Medium Value
D04816,Kimberly,Wall,michaellucas@tyler.com,022-665-2826x48131,Beckerview,UT,69051,2022-04-07,20,10374.73,Yes,10,2022,4,Medium Value
D04817,Daniel,Wallace,banderson@yahoo.com,(243)049-6856,Woodardborough,CO,90149,2022-06-17,13,21057.31,Yes,78,2022,6,High Value
D04818,Jack,Brown,hillmaria@yahoo.com,+1-441-322-0710x84256,Lake Nicolehaven,MI,98408,2022-10-08,21,5765.41,Yes,7,2022,10,Low Value
D04819,Kathryn,Martinez,ebean@hotmail.com,(892)848-8159x061,Jenniferfurt,NJ,80350,2024-01-22,29,162.91,No,12,2024,1,Low Value
D04820,Cheryl,Sullivan,rchandler@yahoo.com,001-292-214-2648,Hernandezton,ND,25118,2022-05-02,20,16289.97,No,86,2022,5,High Value
D04821,Joseph,Mcgrath,cortezbrian@young-cooley.com,764-173-1410x887,North Christopherville,LA,10874,2024-12-23,29,5077.51,No,91,2024,12,Low Value
D04822,Ashley,Wilkins,philipwatson@gray-torres.com,-5057,Lake James,WY,65037,2023-05-18,6,22255.08,Yes,48,2023,5,High Value
D04823,Jerry,Skinner,dcox@gmail.com,452.436.8017,Jamesshire,NJ,62134,2024-10-18,20,21478.98,No,37,2024,10,High Value
D04824,Jesse,Payne,tcastillo@duran.com,8387970040,Lake Jonathan,IA,87764,2024-04-07,18,1936.65,No,75,2024,4,Low Value
D04825,Grace,Underwood,christina23@gmail.com,-8220,North Jack,HI,9867,2023-11-04,25,2677.58,Yes,36,2023,11,Low Value
D04826,Michael,Maldonado,patricia62@collins.com,+1-695-460-7682x31457,North Alishahaven,IN,31519,2024-09-20,2,12389.39,No,60,2024,9,Medium Value
D04827,Hailey,Villarreal,monroestephanie@yahoo.com,(110)225-1446x48413,Smithview,FL,58456,2023-05-01,25,15238.38,No,77,2023,5,High Value
D04828,Thomas,Williamson,yrobinson@morris.com,001-269-717-9328x5864,Nicolechester,ID,80568,2023-05-16,26,6887.21,No,96,2023,5,Low Value
D04829,Wayne,Reynolds,efletcher@macdonald.com,(715)701-6394,Serranobury,HI,38350,2023-10-31,6,17925.61,No,8,2023,10,High Value
D04830,Cassandra,Fields,bellbrian@gmail.com,665.112.2747,New Travis,WY,78974,2023-10-05,9,14881.0,No,7,2023,10,Medium Value
D04831,Jennifer,Lopez,zsanders@brown.com,198.740.6215,Franklinville,KY,68907,2023-11-03,25,8134.11,Yes,43,2023,11,Medium Value
D04832,Nathaniel,Cardenas,adamsdavid@hotmail.com,(738)185-5695,North Kimberly,NC,16031,2025-03-02,3,653.78,No,58,2025,3,Low Value
D04833,Melissa,Sandoval,rlynch@gmail.com,001-457-175-2614x22079,North Miguel,DE,7034,2023-08-25,1,18758.75,Yes,81,2023,8,High Value
D04834,Travis,Jackson,robert09@hughes.org,273.072.2070x53420,Kelseyberg,NE,92300,2023-04-06,1,5384.55,No,86,2023,4,Low Value
D04835,Devin,Harmon,royedward@hotmail.com,001-263-496-0708x519,Robertview,KS,53024,2024-02-19,19,20865.15,Yes,46,2024,2,High Value
D04836,James,Payne,palmerkaren@holmes.org,121-031-5538x3161,Port Carla,RI,31817,2022-08-27,5,10518.85,No,34,2022,8,Medium Value
D04837,Antonio,Alvarez,kimberly75@powell.biz,(390)830-2237x796,North Michelle,MS,40787,2022-04-25,13,14435.39,Yes,84,2022,4,Medium Value
D04838,Kathy,Roberts,gdowns@mcmillan.com,439-120-9237x1703,Veronicaburgh,KS,21862,2024-08-01,19,21826.26,No,72,2024,8,High Value
D04839,Alexis,Contreras,ubrown@freeman-cook.com,(480)719-9931x964,Thomasland,DC,22035,2024-03-10,12,21593.3,Yes,22,2024,3,High Value
D04840,Joseph,Haley,burnettjames@cruz.com,7601500438,Brittanyton,SC,90394,2023-05-26,16,9300.56,Yes,91,2023,5,Medium Value
D04841,Robert,Vasquez,patrick81@smith-moore.net,(286)914-1327x043,Lopezmouth,DC,27882,2025-01-14,25,5238.04,No,98,2025,1,Low Value
D04842,Julia,Contreras,karen64@day.com,001-917-983-0323x11093,Kathleenmouth,OH,66750,2025-02-03,25,19383.15,Yes,21,2025,2,High Value
D04843,Vanessa,Myers,ymiller@brown-ramirez.com,788.129.5656x35972,Charlesfort,OR,97119,2022-12-19,19,10838.34,No,15,2022,12,Medium Value
D04844,Katherine,Wolfe,brooksashley@young.com,001-312-368-9297,Mathewsfort,WI,35341,2023-07-04,3,4817.21,Yes,5,2023,7,Low Value
D04845,Carl,Rodriguez,diazwilliam@fletcher.org,+1-569-886-4714x9497,East Alexfurt,IN,68344,2023-06-05,12,22612.55,No,17,2023,6,High Value
D04846,Sara,Butler,hillscott@torres.com,692-376-0179x434,Fishershire,VT,54780,2023-03-26,5,4968.64,Yes,72,2023,3,Low Value
D04847,Valerie,Coleman,brian58@gmail.com,378.048.9072,East Sandrachester,AR,1258,2023-07-26,2,664.66,Yes,19,2023,7,Low Value
D04848,Michelle,Johnson,jacobsjeffrey@yahoo.com,+1-312-286-8351x204,Cooperside,FL,73994,2023-08-15,22,526.59,No,5,2023,8,Low Value
D04849,Tracy,Bryant,fcastro@garrett.com,001-256-344-3121x6909,Lake Michelle,ND,77100,2025-03-10,7,15565.44,No,23,2025,3,High Value
D04850,Mark,Elliott,smithvincent@yahoo.com,7939690682,Laraland,KS,15712,2024-05-07,13,16548.64,Yes,83,2024,5,High Value
D04851,Stephen,Smith,hserrano@stafford.com,-7457,Mcintoshton,LA,17307,2025-02-18,25,7789.82,No,14,2025,2,Medium Value
D04852,John,Turner,bmosley@price.com,(149)261-4251,Coleside,MA,57970,2023-10-15,15,8013.87,Yes,10,2023,10,Medium Value
D04853,Richard,Brewer,taraortiz@yahoo.com,+1-486-756-8363x331,Kirbymouth,CT,9886,2024-02-11,22,8500.56,Yes,31,2024,2,Medium Value
D04854,Bobby,Barry,petersonapril@spencer-ramirez.com,+1-333-824-6609x373,Williamchester,MD,54151,2022-07-05,3,17010.36,No,13,2022,7,High Value
D04855,Jill,Harvey,rwashington@hotmail.com,001-282-015-5067x52018,New Catherine,DC,6681,2023-12-02,28,1472.18,Yes,22,2023,12,Low Value
D04856,Omar,Williams,athompson@gmail.com,(032)144-6544x99869,New Codyside,PA,5023,2024-11-14,21,23229.33,No,37,2024,11,High Value
D04857,Lawrence,Meadows,gonzalezmichael@hartman.com,6522720438,South Margaret,OK,29127,2023-05-22,20,5578.58,No,39,2023,5,Low Value
D04858,Cheryl,Estes,kerriparks@hotmail.com,+1-141-214-5566x44577,West Jeffery,FL,2263,2023-07-31,5,24991.84,No,10,2023,7,High Value
D04859,Julia,Mcdonald,pbarnes@gmail.com,(008)050-8045,West Bridget,HI,33427,2022-10-30,24,4304.64,No,31,2022,10,Low Value
D04860,Brittney,Sharp,michelle32@yahoo.com,-3553,North Brittanyton,RI,96030,2024-05-15,8,19293.23,Yes,43,2024,5,High Value
D04861,Alicia,Hill,millerderek@hall-baker.org,-5603,Lake Courtney,MO,67574,2024-05-12,22,5600.85,Yes,99,2024,5,Low Value
D04862,Nancy,Holden,scottwalton@wolf.com,001-738-666-1601,Hayesmouth,WI,62135,2022-11-04,1,2039.55,Yes,77,2022,11,Low Value
D04863,Kristin,Howard,phunter@hopkins.com,7945098549,Lanebury,KS,37249,2022-07-15,8,21875.83,Yes,94,2022,7,High Value
D04864,Abigail,Foley,amanda21@gmail.com,001-157-956-1957,Birdhaven,KS,27094,2022-06-09,24,21471.61,No,98,2022,6,High Value
D04865,Shannon,Gordon,martinezdeborah@woods-guzman.com,(178)940-2667,Port Joel,MO,97298,2024-07-26,18,10101.19,No,36,2024,7,Medium Value
D04866,Margaret,Bailey,clarkamy@yahoo.com,+1-654-388-5380x53343,East Michael,AZ,77813,2023-08-11,20,17565.86,No,35,2023,8,High Value
D04867,Bobby,Mccarthy,ericmcconnell@yahoo.com,(658)827-6881,New Dana,AZ,15413,2023-01-07,28,13935.51,No,68,2023,1,Medium Value
D04868,Wendy,Myers,gordonjason@yahoo.com,(088)500-2999x077,Port Bruceshire,MI,67931,2024-09-05,16,21326.84,Yes,55,2024,9,High Value
D04869,April,Brown,fordphyllis@hernandez-hooper.com,(582)807-2735x86742,Lake Heatherfort,NY,30171,2023-04-09,18,7890.1,No,68,2023,4,Medium Value
D04870,Randall,Rios,jimmy21@harris.org,058.869.1503x09137,Elizabethborough,WY,62146,2022-09-11,20,13101.34,No,47,2022,9,Medium Value
D04871,Jill,Bell,sherry28@gmail.com,283-790-0027,Harrishaven,OR,2877,2023-12-24,12,12144.6,No,6,2023,12,Medium Value
D04872,Angela,Ball,oliviabrooks@gmail.com,637.935.8944,North Debra,ME,52996,2023-11-08,13,8860.57,Yes,28,2023,11,Medium Value
D04873,Zachary,Morgan,melissa55@hotmail.com,+1-143-725-9849x41922,South Robert,AL,61248,2022-09-30,13,22288.55,No,30,2022,9,High Value
D04874,Crystal,Espinoza,kimberly29@williams-hodge.net,928.502.7494x06067,Kristineland,OH,17273,2022-07-11,10,4163.63,No,27,2022,7,Low Value
D04875,Brandon,Buchanan,vlopez@boyd-goodman.org,001-837-039-3968x76712,South Taylor,NJ,48314,2022-06-26,7,3754.73,No,69,2022,6,Low Value
D04876,Kelly,Ramirez,bjohnson@mccoy.net,(373)922-0307,Lake Lucasmouth,IA,44356,2022-09-05,25,14431.2,No,39,2022,9,Medium Value
D04877,Raymond,Farmer,oscarmills@yahoo.com,(057)026-6079x029,Briannaton,KY,33542,2022-05-06,14,16444.21,No,35,2022,5,High Value
D04878,Kevin,Turner,margarettaylor@gmail.com,078.121.6049x01892,Cynthiaton,AL,89027,2023-02-01,24,4881.59,No,44,2023,2,Low Value
D04879,Maria,Long,stantonvictoria@sweeney-brown.com,001-650-039-9156x83434,South Cheryl,VT,73979,2024-06-20,16,9780.12,No,15,2024,6,Medium Value
D04880,Steven,Hendricks,cynthiacole@mcneil.com,113.513.9592x746,East David,AZ,11108,2022-10-15,15,23665.16,Yes,83,2022,10,High Value
D04881,Roberto,Brewer,sharon77@sherman-rosales.net,-9024,Rodriguezmouth,TN,40222,2022-12-27,12,6180.5,No,94,2022,12,Low Value
D04882,Christie,Bennett,jilldavis@yahoo.com,571-406-9247,North Johnchester,UT,73849,2023-10-11,9,16715.65,No,32,2023,10,High Value
D04883,Brian,Ruiz,warrenmichelle@hotmail.com,123-517-3595,Wallside,UT,9686,2025-02-28,8,18508.93,No,29,2025,2,High Value
D04884,Zachary,Hopkins,williamryan@hotmail.com,244.937.6313x1085,Martinezhaven,DC,523,2024-05-05,18,11214.25,No,63,2024,5,Medium Value
D04885,Douglas,Johnston,janetpena@joyce.biz,+1-560-499-1765x4941,South Debramouth,MS,5643,2024-01-14,23,23439.4,No,6,2024,1,High Value
D04886,Maria,Pennington,xwatts@gmail.com,775.823.1658x647,Garciaside,DE,13779,2023-09-14,18,18421.69,No,90,2023,9,High Value
D04887,Shannon,Rowe,snelson@yahoo.com,2601680474,Amberchester,NV,23268,2022-05-14,13,11458.96,Yes,27,2022,5,Medium Value
D04888,Jennifer,Fox,conniemcintosh@ayers.com,694.680.5463,Jonesview,CA,77408,2023-12-09,28,14241.99,Yes,99,2023,12,Medium Value
D04889,Daniel,Anderson,kelsey44@chapman.biz,415-305-3863x77253,Michaelmouth,MS,71563,2024-05-26,27,17321.48,No,28,2024,5,High Value
D04890,Kimberly,Nguyen,aprilwest@byrd.biz,001-929-146-9685x1267,Lawrencetown,IN,13968,2022-06-05,18,14812.91,No,5,2022,6,Medium Value
D04891,Sharon,Moses,matthew06@sweeney.org,908.694.3837,South Ryanfort,WI,47496,2022-07-12,15,21969.87,No,41,2022,7,High Value
D04892,Heather,Bailey,jamesterri@cooke.com,025-528-4003x532,Cynthiafurt,NJ,83122,2023-03-21,4,8935.08,No,56,2023,3,Medium Value
D04893,Derek,Williamson,jacqueline10@gmail.com,457-688-3351x660,Willisbury,LA,67901,2024-09-20,17,7511.15,No,54,2024,9,Medium Value
D04894,Robert,Powell,cynthiaward@hotmail.com,738.667.3788x6867,Dixonburgh,FL,5253,2022-08-06,5,5361.7,Yes,80,2022,8,Low Value
D04895,Shannon,Williams,udurham@hotmail.com,971-320-9232,Wallhaven,MI,23673,2023-08-22,22,963.82,No,18,2023,8,Low Value
D04896,Harold,Christian,eaustin@lewis.net,001-677-227-6723x232,Adamsport,IA,77518,2025-03-04,16,1094.49,Yes,77,2025,3,Low Value
D04897,Brittany,Moore,hfarmer@davis.info,001-075-681-8819,Lake Karen,KS,76427,2025-02-25,9,21753.98,No,43,2025,2,High Value
D04898,Jennifer,Davis,caitlin23@ross.net,(577)447-6961x901,Millerside,VA,66165,2022-08-30,10,16966.26,No,89,2022,8,High Value
D04899,James,Rodriguez,tina84@casey-nelson.info,(921)098-3092x45004,Adamchester,WY,4517,2022-06-26,24,16520.1,No,74,2022,6,High Value
D04900,Shawn,Villa,pittmanglenn@page.com,+1-687-089-3616x222,Russellfort,ID,35675,2022-09-24,18,15373.78,No,29,2022,9,High Value
D04901,John,Alvarez,espinozacharles@brown.com,002.616.6953x432,Wallshire,IA,16952,2022-06-11,17,21233.49,No,10,2022,6,High Value
D04902,Heather,Wolf,wisetonya@schmitt.net,+1-506-460-0155x166,Beltranmouth,MD,79023,2025-03-20,18,12017.07,No,6,2025,3,Medium Value
D04903,Rebecca,Zavala,davidmartinez@gmail.com,7289865830,East Stephanieborough,MT,94017,2024-12-30,7,21762.86,No,80,2024,12,High Value
D04904,Laura,Stokes,kramirez@davis.com,001-836-641-6507,Cherylview,NJ,40082,2022-09-22,4,8998.94,Yes,89,2022,9,Medium Value
D04905,Jennifer,Oconnor,tamarakelly@alexander.com,001-656-738-5751x714,Burnsfurt,NY,48002,2024-02-16,26,23169.15,No,4,2024,2,High Value
D04906,David,Young,andersontracy@west.com,(224)149-1090x539,West Mark,VA,49873,2023-08-15,5,17472.45,No,34,2023,8,High Value
D04907,Danny,Yoder,mistysnyder@fox-arnold.com,4004441817,Port Kayla,IL,21226,2024-06-09,28,6444.28,No,83,2024,6,Low Value
D04908,Shannon,Thompson,andrewrobinson@yahoo.com,(935)083-7006x58689,Houstonburgh,IA,93126,2023-04-15,23,14110.84,No,33,2023,4,Medium Value
D04909,Michael,Stafford,dcooper@mcdowell.net,(337)920-6380,Palmerview,AZ,86237,2023-11-09,16,13335.1,Yes,4,2023,11,Medium Value
D04910,Alexandria,Campos,andrewsjeffrey@smith.info,696.972.9006x4384,Lopezfurt,MA,95213,2022-10-03,3,3464.71,Yes,44,2022,10,Low Value
D04911,Patrick,Fisher,caleb62@lee.com,(823)963-9163,Jamesbury,CO,69528,2023-12-21,26,14789.25,No,98,2023,12,Medium Value
D04912,Kylie,Brown,elainefriedman@johnson.net,001-888-870-5276x83735,Madisonland,NY,96384,2023-02-07,18,7883.34,Yes,76,2023,2,Medium Value
D04913,William,Salazar,adam46@hughes.biz,866-914-2554x255,South Gina,NY,15470,2024-08-29,29,1327.67,No,31,2024,8,Low Value
D04914,Stephanie,Wilson,fsimpson@johnson.com,(992)853-3876x575,Lake Manuelville,AK,74162,2024-02-25,23,23717.43,Yes,80,2024,2,High Value
D04915,Nicholas,Bradford,hortonashley@hotmail.com,-2658,West Richard,RI,90428,2022-04-10,21,16044.43,No,66,2022,4,High Value
D04916,Oscar,Jones,nfitzgerald@jennings.com,-6589,Heatherville,MT,24302,2022-12-25,14,21925.43,Yes,58,2022,12,High Value
D04917,Kayla,Hines,rodriguezrichard@gmail.com,001-829-159-5071x6278,Jenniferfort,MO,59117,2023-04-29,15,16907.88,No,60,2023,4,High Value
D04918,Rhonda,Obrien,markjones@yahoo.com,001-547-429-0578x95842,Lake Justinburgh,MT,51515,2023-10-01,17,8937.45,No,2,2023,10,Medium Value
D04919,Ariana,Pittman,fmays@gmail.com,001-952-496-7269x61912,Anneborough,VT,19012,2024-06-30,1,12826.95,Yes,36,2024,6,Medium Value
D04920,Donna,Mclean,elizabeth51@walker.com,805.083.3504,South Lisaton,CO,38016,2024-02-13,25,16900.15,Yes,70,2024,2,High Value
D04921,Edward,Morris,lharris@gmail.com,(585)386-8351,North Jefferyhaven,WI,30304,2023-08-27,21,24007.1,No,60,2023,8,High Value
D04922,Misty,Hale,woodsclarence@gmail.com,903-593-7563,West Catherinetown,TX,90058,2024-07-08,17,6356.66,No,23,2024,7,Low Value
D04923,Harold,Gray,pperry@gmail.com,856.853.1935x56429,Fisherport,MD,39674,2024-05-20,23,21876.93,Yes,47,2024,5,High Value
D04924,Jennifer,Zhang,lauraperez@blanchard.com,(778)236-8131,Jaclynside,CT,3236,2023-10-18,25,23103.46,No,46,2023,10,High Value
D04925,Robert,Berry,morgan00@pope.com,342-042-4939x768,North Scottland,NJ,36947,2024-03-19,11,16766.98,No,80,2024,3,High Value
D04926,Kyle,Gonzalez,erinfreeman@gmail.com,849-000-6032x296,Jacobsonberg,ME,45792,2023-11-04,17,23283.04,No,44,2023,11,High Value
D04927,Kayla,King,russell31@myers-smith.com,001-893-145-6625,East Bridgetfort,MD,73501,2024-11-24,26,9959.01,No,19,2024,11,Medium Value
D04928,Sean,Kim,kayla55@moran.biz,(825)164-6530,Bethanychester,LA,98890,2024-12-14,14,23826.34,No,49,2024,12,High Value
D04929,Courtney,Mitchell,brianshaw@hotmail.com,938-440-4775,East Justinstad,NV,31726,2024-09-07,29,17575.52,No,88,2024,9,High Value
D04930,David,Harris,jasonsmith@madden-garcia.net,525-662-8852,East Crystalstad,VA,39860,2024-12-12,20,1069.3,No,58,2024,12,Low Value
D04931,David,Martin,mmanning@york.com,(302)167-3804x767,North Scott,AK,41074,2022-11-11,19,22673.68,Yes,91,2022,11,High Value
D04932,James,Cervantes,david92@yahoo.com,001-783-901-8384x4039,East Robertview,CA,54892,2024-02-03,21,12122.13,No,7,2024,2,Medium Value
D04933,Cindy,Stokes,zwalters@gmail.com,1034902255,Port Lisa,CA,94753,2022-09-17,7,11518.97,No,94,2022,9,Medium Value
D04934,Johnny,Lee,zdavis@hotmail.com,+1-061-887-2235x303,Timothymouth,IL,14545,2024-07-26,24,14170.34,No,41,2024,7,Medium Value
D04935,Stephen,Perkins,emilysolomon@bautista.biz,679.832.8916,New Chelseamouth,AZ,9365,2023-08-27,13,3751.63,No,78,2023,8,Low Value
D04936,Melissa,Soto,vmedina@hotmail.com,(126)811-8249x32832,Mejiaburgh,FL,21118,2023-04-19,18,11739.77,No,15,2023,4,Medium Value
D04937,Amy,Barnett,alejandrobeasley@yahoo.com,574-445-6935x83541,Port David,ID,88384,2023-07-12,23,20781.56,Yes,76,2023,7,High Value
D04938,Adam,Harris,prestonmaria@yahoo.com,3267887966,South Lisa,MN,63856,2022-06-17,14,406.75,No,53,2022,6,Low Value
D04939,Nicole,Patrick,justinbennett@yahoo.com,130-144-4410,New Andrew,CA,66698,2022-06-06,1,6837.47,No,93,2022,6,Low Value
D04940,John,Barry,kelly27@parks.info,868-906-3766x1448,West Leahland,IA,75142,2022-09-11,7,81.32,Yes,23,2022,9,Low Value
D04941,Brianna,Ward,jeffery45@hotmail.com,001-065-937-9301,Lake Anthonyport,ME,43819,2024-08-16,8,10404.47,No,77,2024,8,Medium Value
D04942,Thomas,Russell,alexis80@gmail.com,105.716.9943,Lake Amystad,IA,52067,2022-11-20,18,18213.32,No,73,2022,11,High Value
D04943,Robert,Payne,whitneyjennifer@torres-gonzalez.com,001-185-686-7484,Lake Mckenziebury,CO,63133,2024-03-04,9,19973.32,No,88,2024,3,High Value
D04944,Christopher,Jones,derek72@hotmail.com,586.218.7540x657,East Benjamin,AL,45967,2022-08-03,1,23630.84,No,94,2022,8,High Value
D04945,Carol,Lopez,robertdavis@hotmail.com,2245852771,South Allison,AK,30236,2022-08-10,29,15220.45,No,65,2022,8,High Value
D04946,John,Blair,josebrown@wilson.info,059.761.8015,Sanchezville,NY,72761,2023-12-21,22,6380.58,No,60,2023,12,Low Value
D04947,Amy,Bartlett,marybarnes@phillips-vasquez.biz,+1-513-341-2315x03377,Haroldland,CT,43258,2023-07-13,17,23105.22,No,10,2023,7,High Value
D04948,Christine,May,glennjackson@odonnell-harris.com,474.673.8960x0032,South Timothyborough,AL,75203,2024-07-29,19,19387.39,No,58,2024,7,High Value
D04949,Angela,Crawford,julia76@mcknight.com,6631771228,Heatherhaven,WI,15463,2023-04-26,27,14369.22,Yes,47,2023,4,Medium Value
D04950,Marcia,Collier,sara75@yahoo.com,4424166072,Judymouth,SC,78147,2022-08-08,6,17397.09,No,15,2022,8,High Value
D04951,Brandon,Hudson,pricetiffany@mendez-bell.net,+1-989-553-4575x683,Andrewhaven,MN,96226,2023-05-18,3,23109.42,Yes,9,2023,5,High Value
D04952,Eddie,Wells,angelagriffin@hotmail.com,822-778-9348x4333,South Daleburgh,DE,14555,2022-07-31,24,17815.6,No,13,2022,7,High Value
D04953,Denise,Bell,karicarr@montgomery-mckee.com,624.890.0019,Carlosstad,WI,17146,2024-02-22,5,9222.0,No,23,2024,2,Medium Value
D04954,Benjamin,Montgomery,wpearson@farley-taylor.com,9387614733,West Sandraview,NM,68304,2024-04-05,2,17831.44,No,33,2024,4,High Value
D04955,Melissa,Hansen,paul67@yahoo.com,(206)339-9534,Kelseyville,FL,7646,2022-08-16,20,1026.15,No,9,2022,8,Low Value
D04956,Elizabeth,Taylor,wpeters@yahoo.com,034-555-0145,South Heathertown,NJ,73710,2025-01-27,25,9672.66,Yes,3,2025,1,Medium Value
D04957,Mary,Jones,rachel84@brown-becker.com,073.002.2900,North Robert,MD,13469,2025-02-16,4,10169.95,No,94,2025,2,Medium Value
D04958,Kenneth,Patterson,michaelandrade@riley.com,+1-773-765-5504x46220,Princemouth,WV,57266,2024-04-23,10,4187.62,No,73,2024,4,Low Value
D04959,Samantha,Bennett,courtney14@rice.com,001-369-995-7538x02999,Edwardmouth,ME,2038,2023-01-10,10,596.68,No,25,2023,1,Low Value
D04960,Brandon,Jones,alexlopez@hotmail.com,202-802-1326,Taylorton,ND,3718,2024-07-30,24,3351.86,No,88,2024,7,Low Value
D04961,Robert,Miller,marissa18@gmail.com,011-662-8927x930,Port Bryanfurt,SD,27340,2023-09-29,21,16372.44,No,96,2023,9,High Value
D04962,Gregory,Patton,jacob39@horn.com,-9274,Fernandezton,GA,40636,2022-12-24,11,20061.17,No,71,2022,12,High Value
D04963,Emily,Evans,aburns@lambert.net,+1-085-850-0176x92099,South Katelyn,CT,58153,2024-11-03,27,24705.32,No,36,2024,11,High Value
D04964,Cheryl,Wilson,garciaryan@yahoo.com,001-072-780-9085x2594,Ramirezshire,TN,34349,2022-12-19,16,8672.16,No,89,2022,12,Medium Value
D04965,Heather,Hall,svargas@hotmail.com,(308)964-6962x43413,Port Stephaniefort,OR,54111,2023-11-01,26,14992.49,No,20,2023,11,Medium Value
D04966,Brooke,Guzman,navarromark@ibarra-lane.com,999-255-4959x528,Thomasstad,TX,37836,2025-02-05,29,23429.88,No,81,2025,2,High Value
D04967,Kristin,Rivera,wcarter@yahoo.com,+1-216-722-3402x879,Davisside,AL,81390,2022-05-07,29,4192.7,No,54,2022,5,Low Value
